Order_ID,Order_Date,Customer_Name,Category,Region,Sales_Channel,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Amount,Payment_Method,Order_Status
ORD00694,2025-03-24,Rahul,Furniture,South,Online,4,7169.06,0.0,28676.24,21510.53,Net Banking,Returned
ORD00695,2025-02-21,Sneha,Home Appliances,North,Online,7,23584.91,0.15,140330.21,89965.08,Cash,Cancelled
ORD00696,2025-07-02,Priya,Office Supplies,West,Online,3,4491.66,0.2,10779.98,6032.38,Net Banking,Pending
ORD00697,2025-03-03,Aarav,Home Appliances,East,Online,4,12236.18,0.1,44050.25,34599.96,Net Banking,Completed
ORD00698,2025-12-28,Priya,Electronics,North,Mobile App,1,23176.81,0.15,19700.29,15557.24,Credit Card,Completed
ORD00699,2025-03-27,Vikram, Accessories ,West,Mobile App,2,21791.11,0.1,39224.0,23421.03,Credit Card,Pending
ORD00700,2025-11-28,Sneha,Accessories,West,Online,6,8465.0,0.05,48250.5,28317.98,UPI,Returned
ORD00701,2025-06-24,Rohan,Office Supplies,South,Online,5,12699.81,0.0,63499.05,39992.0,Net Banking,Returned
ORD00702,2025-04-27,Ananya, Home Appliances ,East,Online,3,20073.95,0.15,51188.57,42251.35,Debit Card,Pending
ORD00703,2025-01-06,Rahul,Accessories,North,Store,2,2256.74,0.1,4062.13,2723.64,Credit Card,Pending
ORD00704,2025-10-22,Rohan,Accessories,East,Mobile App,1,24446.66,0.2,19557.33,16463.33,Cash,Cancelled
ORD00705,2025-01-05,Rohan,Accessories,south,Mobile App,5,22520.18,0.2,90080.72,74418.85,Net Banking,Returned
ORD00706,2025-12-24,Vikram,Electronics,North,Mobile App,6,22208.72,0.15,113264.47,88643.05,Cash,Returned
ORD00707,2025-03-06,Neha,Furniture,North,Online,5,5461.3,0.2,21845.2,15631.02,Net Banking,Cancelled
ORD00708,2025-05-04,Aarav,Office Supplies,East,Mobile App,5,18203.75,0.2,72815.0,42460.8,Net Banking,Cancelled
ORD00709,2025-03-05,Aarav,Accessories,East,Online,1,18950.51,0.0,18950.51,12973.92,Net Banking,Pending
ORD00710,2025-06-29,Rohan,Home Appliances,South,Online,5,7220.71,0.2,28882.84,21712.1,Cash,Pending
ORD00711,2025-07-04,Priya,Electronics,North,Store,8,2585.0,0.15,17578.0,14036.58,UPI,Returned
ORD00712,2025-04-20,Rohan,Office Supplies,West,Mobile App,8,2090.11,0.2,13376.7,8973.44,Debit Card,Returned
ORD00713,2025-12-19,Rahul,Home Appliances,South,Store,8,18333.17,0.15,124665.56,99376.35,Debit Card,Pending
ORD00714,2025-12-27,Rahul,Home Appliances,East,Online,2,17407.6,0.15,29592.92,20478.5,Net Banking,Returned
ORD00715,2025-02-26,Rahul,Electronics,East,Store,2,9334.21,0.1,16801.58,9443.91,Cash,Cancelled
ORD00716,2025-05-31,Rohan,Electronics,East,Store,8,845.25,0.05,6423.9,3807.07,UPI,Pending
ORD00717,2025-09-08,Aarav,Accessories,West,Mobile App,1,3189.85,0.1,2870.86,1637.16,Cash,Returned
ORD00718,2025-06-22,Rahul,Home Appliances,West,Store,7,11959.4,0.2,66972.64,39503.34,Debit Card,Pending
ORD00719,2025-06-16,Sneha,Accessories,East,Mobile App,2,20025.32,0.2,32040.51,21559.69,Credit Card,Returned
ORD00720,2025-05-23,Vikram,Home Appliances,North,Mobile App,2,21668.95,0.0,43337.9,31272.56,Net Banking,Completed
ORD00721,2025-04-09,Ananya,Home Appliances,North,Online,1,23938.73,0.2,19150.98,11621.17,Net Banking,Pending
ORD00722,2025-01-10,Ananya,Electronics,East,Store,5,19700.91,0.05,93579.32,74761.19,Net Banking,Completed
ORD00723,2025-09-09,Neha,Accessories,East,Online,1,8597.92,0.05,8168.02,5509.17,Credit Card,Completed
ORD00724,2025-10-05,Priya,Furniture,East,Store,3,7240.99,0.05,20636.82,12932.4,UPI,Completed
ORD00725,2025-11-11,Priya,Office Supplies,South,Store,6,4659.23,0.0,27955.38,17874.87,Cash,Cancelled
ORD00726,2025-07-12,Sneha,Accessories,West,Online,2,1439.17,0.05,2734.42,2120.93,Cash,Completed
ORD00727,2025-06-12,Rohan,Furniture,North,Store,8,13895.06,0.0,111160.48,77284.49,Net Banking,Completed
ORD00728,2025-05-07,Sneha,Furniture,East,Mobile App,3,7719.63,0.15,19685.06,13460.54,UPI,Pending
ORD00729,2025-10-03,Aarav,Accessories,East,Mobile App,7,24039.6,0.2,134621.76,92286.26,UPI,Completed
ORD00730,2025-01-31,Rohan,Office Supplies,South,Mobile App,8,6941.58,0.1,49979.38,40075.78,Net Banking,Cancelled
ORD00731,2025-01-24,Priya,Accessories,North,Online,3,18518.7,0.2,44444.88,25377.16,Net Banking,Cancelled
ORD00732,2025-08-10,Neha,Office Supplies,West,Store,4,15319.57,0.1,55150.45,44957.52,UPI,Cancelled
ORD00733,2025-06-24,Rahul,Electronics,West,Online,4,11576.01,0.2,37043.23,24023.91,Credit Card,Pending
ORD00734,2025-07-31,Priya,Home Appliances,North,Mobile App,8,19097.26,0.2,122222.46,70197.81,Debit Card,Completed
ORD00735,2025-06-30,Aarav,Electronics,West,Store,7,20712.55,0.1,130489.07,86909.02,UPI,Returned
ORD00736,2025-01-05,Neha,Furniture,North,Mobile App,4,18617.14,0.1,67021.7,50545.51,Cash,Pending
ORD00737,2025-04-30,Sneha,Electronics,South,Mobile App,8,24187.32,0.0,193498.56,122721.99,Debit Card,Completed
ORD00738,2025-05-23,Rahul,Electronics,South,Mobile App,8,4386.36,0.05,33336.34,24933.97,Credit Card,Pending
ORD00739,2025-05-13,Aarav,Home Appliances,East,Mobile App,4,22042.93,0.1,79354.55,48212.29,Net Banking,Returned
ORD00740,2025-01-02,Neha,Accessories,West,Store,7,16078.01,0.0,112546.07,90729.91,Credit Card,Returned
ORD00741,2025-09-11,Sneha,Electronics,East,Store,6,13003.83,0.0,78022.98,63599.71,Net Banking,Returned
ORD00742,2025-06-11,Aarav,Furniture,West,Online,1,9887.69,0.1,8898.92,5112.81,UPI,Pending
ORD00743,2025-03-26,Rohan,Electronics,East,Store,6,7873.53,0.0,47241.18,26377.67,UPI,Completed
ORD00744,2025-08-31,Sneha,Electronics,West,Online,4,23976.25,0.0,95905.0,76387.39,Debit Card,Completed
ORD00745,2025-02-13,Priya,Furniture,North,Store,1,22930.35,0.15,19490.8,12551.76,Credit Card,Cancelled
ORD00746,2025-11-09,Vikram,Accessories,West,Online,7,1784.89,0.0,12494.23,8968.08,Net Banking,Returned
ORD00747,2025-04-30,Priya,Office Supplies,North,Store,1,11417.27,0.15,9704.68,7652.62,Net Banking,Cancelled
ORD00748,2025-10-28,Priya,Home Appliances,South,Mobile App,4,2833.96,0.0,11335.84,8258.75,UPI,Cancelled
ORD00749,2025-07-01,Sneha,Furniture,North,Online,7,12112.77,0.2,67831.51,46355.19,UPI,completed
ORD00750,2025-10-27,Rahul,Furniture,West,Store,7,12901.17,0.1,81277.37,52290.32,Net Banking,Cancelled
ORD00751,2025-05-30,Rahul,Electronics,South,Mobile App,6,24261.24,0.2,116453.95,84537.65,Net Banking,Completed
ORD00752,2025-08-05,Sneha,Electronics,East,Online,6,5005.87,0.05,28533.46,21176.58,Debit Card,Returned
ORD00753,2025-11-04,Vikram,Accessories,East,Online,6,21322.42,0.2,102347.62,85861.41,Credit Card,Returned
ORD00754,2025-01-22,Sneha,Accessories,South,Online,8,5602.24,0.0,44817.92,33238.32,Debit Card,Cancelled
ORD00755,2025-07-12,Priya,Office Supplies,North,Mobile App,4,10097.77,0.0,40391.08,26611.47,Credit Card,Pending
ORD00756,2025-05-29,Neha,Electronics,North,Online,8,4980.93,0.2,31877.95,26261.46,UPI,Cancelled
ORD00757,2025-03-31,Sneha,Furniture,South,Online,4,22151.75,0.05,84176.65,54878.57,UPI,Cancelled
ORD00758,2025-02-21,Priya,Office Supplies,South,Store,1,20811.43,0.05,19770.86,13121.46,Debit Card,Pending
ORD00759,2025-07-09,Rohan,Electronics,North,Online,6,16573.58,0.2,79553.18,67073.72,UPI,Pending
ORD00760,2025-04-09,Sneha,Electronics,South,Mobile App,7,17404.69,0.1,109649.55,80029.34,Cash,Pending
ORD00761,2025-06-17,Ananya,Furniture,North,Store,4,1473.49,0.1,5304.56,4306.54,Net Banking,Completed
ORD00762,2025-03-27,Ananya,Furniture,East,Mobile App,7,18820.0,0.2,105392.0,69799.0,Cash,Returned
ORD00763,2025-09-11,Aarav,Furniture,South,Online,8,6818.14,0.15,46363.35,34375.26,Debit Card,Pending
ORD00764,2025-07-22,Neha,Office Supplies,North,Online,4,7754.08,0.15,26363.87,19019.19,Credit Card,Cancelled
ORD00765,2025-08-16,Neha,Accessories,West,Store,6,5869.91,0.0,35219.46,24286.49,Debit Card,Returned
ORD00766,2025-07-08,Ananya,Furniture,East,Mobile App,8,8027.96,0.15,54590.13,30429.38,Credit Card,Cancelled
ORD00767,2025-02-12,Priya,Office Supplies,South,Online,5,21088.69,0.2,84354.76,60228.92,Credit Card,Completed
ORD00768,2025-07-04,Neha,Office Supplies,East,Mobile App,1,13718.75,0.1,12346.88,7519.17,,Pending
ORD00769,2025-12-28,Aarav,Office Supplies,East,Store,3,24960.37,0.2,59904.89,49344.54,Debit Card,Returned
ORD00770,2025-10-24,Rahul,Accessories,South,Online,1,11879.3,0.2,9503.44,8047.35,UPI,Returned
ORD00771,2025-04-30,Priya,Office Supplies,South,Store,8,18104.38,0.15,123109.78,80291.94,Debit Card,Pending
ORD00772,2025-08-13,Rahul,Office Supplies,North,Store,8,21345.66,0.0,170765.28,113116.64,Cash,Cancelled
ORD00773,2025-04-26,Vikram,Office Supplies,North,Mobile App,7,10729.13,0.15,63838.32,49720.63,Credit Card,Pending
ORD00774,2025-03-20,Rohan,Accessories,South,Store,6,14269.54,0.2,68493.79,56447.49,Credit Card,Returned
ORD00775,2025-04-07,Vikram,Electronics,South,Online,8,2849.66,0.2,18237.82,15293.9,Net Banking,Pending
ORD00776,2025-01-17,Rohan,Office Supplies,South,Online,8,816.94,0.05,6208.74,3544.24,Cash,Completed
ORD00777,2025-08-21,Rohan,Accessories,South,Online,1,9311.01,0.0,9311.01,5601.02,UPI,Returned
ORD00778,2025-09-02,Sneha,Office Supplies,West,Mobile App,2,9816.47,0.05,18651.29,10985.23,Debit Card,Pending
ORD00779,2025-11-06,Ananya,Office Supplies,South,Online,5,14749.18,0.2,58996.72,45134.36,UPI,Returned
ORD00780,2025-02-02,Ananya,Accessories,West,Mobile App,7,15180.49,0.05,100950.26,71448.25,Credit Card,Completed
ORD00781,2025-05-28,Rahul,Accessories,South,Online,8,8767.53,0.1,63126.22,42125.84,Net Banking,Returned
ORD00782,2025-08-23,Priya,Accessories,North,Online,7,22784.2,0.05,151514.93,115084.17,UPI,Cancelled
ORD00783,2025-11-18,Sneha,Accessories,West,Mobile App,5,16716.42,0.0,83582.1,63473.35,Credit Card,Cancelled
ORD00784,2025-02-09,Rahul,Office Supplies,South,Mobile App,2,12684.21,0.1,22831.58,15366.31,Credit Card,Returned
ORD00785,2025-01-14,Rohan,Furniture,West,Online,2,16025.84,0.15,27243.93,18099.41,Credit Card,Cancelled
ORD00786,2025-02-28,Priya,Electronics,South,Mobile App,3,8278.69,0.15,21110.66,14680.94,Debit Card,Pending
ORD00787,2025-08-30,Priya,Furniture,East,Online,5,21062.83,0.05,100048.44,80193.7,Net Banking,Returned
ORD00788,2025-03-28,Rahul,Accessories,East,Online,2,16834.1,0.0,33668.2,25359.39,UPI,Completed
ORD00789,2025-12-12,Priya,Accessories,East,Store,4,11135.14,0.0,44540.56,35674.78,,Completed
ORD00790,2025-01-25,Sneha,Furniture,North,Online,7,19212.79,0.05,127765.05,84630.73,Debit Card,Completed
ORD00791,2025-01-08,Priya,Furniture,South,Online,6,20540.08,0.0,123240.48,75937.13,Debit Card,Completed
ORD00792,2025-06-17,Rohan,Accessories,North,Online,6,14117.04,0.05,80467.13,59336.62,UPI,Completed
ORD00793,2025-07-02,Aarav,Accessories,South,Store,6,4464.5,0.15,22768.95,16990.14,UPI,Completed
ORD00794,2025-12-03,Sneha,Accessories,East,Mobile App,5,16301.13,0.1,73355.08,41312.24,Debit Card,Completed
ORD00795,2025-12-31,Rohan,Furniture,East,Online,3,6410.71,0.0,19232.13,14038.69,Cash,Returned
ORD00796,2025-02-04,Sneha,Home Appliances,North,Online,6,588.57,0.2,2825.14,1934.3,Credit Card,Completed
ORD00797,2025-06-08,Aarav,Furniture,East,Store,4,18487.15,0.05,70251.17,51699.93,Cash,Pending
ORD00798,2025-03-19,Ananya,Office Supplies,South,Store,7,5228.98,0.0,36602.86,22745.72,Cash,Completed
ORD00799,2025-09-24,Sneha,Office Supplies,East,Online,7,16253.95,0.1,102399.89,79376.84,UPI,Completed
ORD00800,2025-12-07,Rohan,Home Appliances,East,Online,4,20066.08,0.05,76251.1,55847.75,Debit Card,Completed
ORD00801,2025-02-03,Rahul,Furniture,South,Online,8,1889.13,0.05,14357.39,8121.0,UPI,Pending
ORD00802,2025-05-01,Sneha,Furniture,West,Online,2,10742.06,0.15,18261.5,11750.16,Net Banking,Pending
ORD00803,2025-06-05,Ananya,Electronics,East,Store,5,14474.08,0.05,68751.88,43420.82,Debit Card,Pending
ORD00804,2025-08-30,Rahul,Accessories,North,Store,8,10654.03,0.2,68185.79,52535.68,Debit Card,Completed
ORD00805,2025-06-03,Ananya,Office Supplies,West,Store,3,13888.38,0.05,39581.88,24825.26,Debit Card,Returned
ORD00806,2025-02-06,Sneha,Electronics,North,Mobile App,6,3545.91,0.15,18084.14,11008.08,Cash,Returned
ORD00807,2025-07-27,Vikram,Home Appliances,North,Store,7,23516.08,0.1,148151.3,98551.91,Credit Card,Completed
ORD00808,2025-07-17,Neha,Home Appliances,West,Mobile App,3,4976.57,0.15,12690.25,10623.38,Cash,Completed
ORD00809,2025-11-30,Aarav,Office Supplies,North,Mobile App,7,23173.99,0.05,154107.03,95963.35,UPI,Cancelled
ORD00810,2025-11-06,Rahul,Electronics,North,Online,8,23614.99,0.05,179473.92,112402.08,Debit Card,Returned
ORD00811,2025-12-28,Rahul,Accessories,East,Mobile App,2,13035.65,0.05,24767.73,20131.26,Cash,Returned
ORD00812,2025-10-28,Neha,Furniture,East,Mobile App,5,18388.25,0.0,91941.25,53581.73,UPI,Returned
ORD00813,2025-12-24,Aarav,Electronics,North,Mobile App,5,309.54,,1470.32,1168.78,Debit Card,Returned
ORD00814,2025-12-02,Rahul,Furniture,South,Store,5,18366.1,0.05,87238.97,52598.15,UPI,Completed
ORD00815,2025-08-19,Sneha,Office Supplies,West,Store,4,4763.11,0.0,19052.44,14765.16,Net Banking,Completed
ORD00816,2025-11-22,Vikram,Electronics,East,Online,3,2133.27,0.0,6399.81,4245.11,Net Banking,Pending
ORD00817,2025-09-02,Vikram,Electronics,North,Online,8,16869.19,0.0,134953.52,74609.32,UPI,Completed
ORD00818,2025-07-12,Rohan,Office Supplies,East,Mobile App,5,23313.39,0.15,99081.91,76993.93,Cash,Cancelled
ORD00819,2025-05-03,Neha,Office Supplies,North,Online,6,16677.2,0.15,85053.72,62365.02,Debit Card,Returned
ORD00820,2025-03-13,Sneha,Office Supplies,West,Mobile App,1,15107.44,0.2,12085.95,7660.56,Debit Card,Returned
ORD00821,2025-12-05,Neha,Electronics,East,Mobile App,4,227.76,0.1,819.94,455.06,Debit Card,Pending
ORD00822,2025-11-07,Neha,Accessories,West,Mobile App,8,10094.1,0.2,64602.24,50918.72,Credit Card,Returned
ORD00823,2025-05-31,Aarav,Furniture,West,Online,4,17841.76,0.2,57093.63,46409.71,Cash,Returned
ORD00824,2025-03-28,Sneha,Furniture,South,Online,8,23883.02,0.15,162404.54,121607.32,Credit Card,Completed
ORD00825,2025-08-11,Vikram,Furniture,East,Mobile App,1,4131.85,0.1,3718.67,3052.26,Debit Card,Completed
ORD00826,2025-12-07,Neha,Furniture,North,Mobile App,3,23079.99,0.15,58853.97,33966.54,Cash,Returned
ORD00827,2025-07-15,Vikram,Electronics,North,Online,7,20239.92,0.05,134595.47,84489.37,Cash,Pending
ORD00828,2025-03-01,,Office Supplies,North,Mobile App,6,3316.32,0.1,17908.13,14975.15,Net Banking,Pending
ORD00829,2025-07-18,Rahul,Home Appliances,South,Online,7,8093.13,0.1,50986.72,40241.55,Debit Card,Completed
ORD00830,2025-10-03,Ananya,Accessories,South,Mobile App,8,8000.77,0.1,57605.54,46151.54,Cash,Pending
ORD00831,2025-12-07,Priya,Office Supplies,west,Mobile App,1,15032.18,0.1,13528.96,9479.92,UPI,Returned
ORD00832,2025-05-30,Sneha,Furniture,North,Online,7,1611.49,0.1,10152.39,6048.9,Debit Card,Returned
ORD00833,2025-06-03,Rohan,Accessories,East,Store,3,24777.92,0.2,59467.01,39705.27,Debit Card,Completed
ORD00834,2025-09-28,Rohan,Electronics,South,Store,5,7166.75,0.05,34042.06,25883.29,Net Banking,Completed
ORD00835,2025-12-30,Ananya,Accessories,East,Online,5,11519.68,0.05,54718.48,39569.52,UPI,Pending
ORD00836,2025-04-11,Rahul,Accessories,West,Mobile App,1,9151.31,0.2,7321.05,4250.49,UPI,Completed
ORD00837,2025-02-19,Priya,Home Appliances,East,Mobile App,6,24357.85,0.05,138839.74,115725.56,Debit Card,Pending
ORD00838,2025-11-18,Ananya,Office Supplies,South,Mobile App,7,6238.27,0.0,43667.89,27172.63,Debit Card,Completed
ORD00839,2025-08-26,Priya,Electronics,North,Online,7,6989.12,0.15,41585.26,27454.46,Debit Card,Pending
ORD00840,2025-01-12,Rahul,Accessories,West,Mobile App,8,6952.06,0.0,55616.48,43842.64,Debit Card,Cancelled
ORD00841,2025-10-20,Rahul,Accessories,North,Store,3,2621.12,0.0,7863.36,6008.63,Net Banking,Returned
ORD00842,2025-02-02,Priya,Furniture,South,Online,2,18874.68,0.05,35861.89,30113.38,Net Banking,Returned
ORD00843,2025-06-10,Rahul,Electronics,East,Online,2,1122.71,0.2,1796.34,1099.12,Credit Card,Completed
ORD00844,2025-09-17,Aarav,Furniture,East,Online,5,9184.46,0.2,36737.84,22097.11,Net Banking,Cancelled
ORD00845,2025-12-04,Neha,Home Appliances,South,Mobile App,8,3625.4,0.15,24652.72,18699.84,Credit Card,Completed
ORD00846,2025-05-02,Sneha,Furniture,South,Mobile App,1,4823.63,0.1,4341.27,3502.65,Cash,Cancelled
ORD00847,2025-03-07,Rahul,Accessories,West,Online,7,1997.84,0.1,12586.39,7906.8,Cash,Returned
ORD00848,2025-12-22,Vikram,Furniture,East,Mobile App,3,13467.22,0.0,40401.66,29851.59,Net Banking,Pending
ORD00849,2025-08-03,Sneha,Electronics,East,Online,3,8011.55,0.15,20429.45,13558.67,Net Banking,Completed
ORD00850,2025-12-17,Neha,Office Supplies,South,Online,7,1789.09,0.0,12523.63,8251.14,Cash,Completed
ORD00851,2025-02-20,Priya,Electronics,South,Mobile App,7,24490.21,0.05,162859.9,108072.15,Cash,Returned
ORD00852,2025-02-18,Priya,Electronics,South,Store,6,17556.32,0.1,94804.13,67828.82,Debit Card,Pending
ORD00853,2025-06-26,Rahul,Furniture,South,Store,7,12000.02,0.05,79800.13,50092.0,Net Banking,Cancelled
ORD00854,2025-01-28,Rohan,Accessories,South,Store,6,17731.44,0.05,101069.21,76152.07,Cash,Returned
ORD00855,2025-09-15,Sneha,Office Supplies,North,Store,5,7004.2,0.15,29767.85,21021.41,Debit Card,Cancelled
ORD00856,2025-02-16,Rahul,Home Appliances,North,Online,2,2055.83,0.05,3906.08,3255.56,Cash,Returned
ORD00857,2025-01-06,Priya,Accessories,North,Mobile App,7,16974.27,0.05,112878.9,78326.31,UPI,Completed
ORD00858,2025-08-06,Aarav,Home Appliances,West,Online,6,6219.02,0.2,29851.3,22544.4,Net Banking,Pending
ORD00859,2025-03-31,Aarav,Accessories,West,Store,2,9271.22,0.05,17615.32,12403.04,UPI,Cancelled
ORD00860,2025-02-27,Priya,Office Supplies,East,Store,6,22864.02,0.05,130324.91,104197.1,Cash,Cancelled
ORD00861,2025-04-20,Vikram,Home Appliances,North,Store,1,18489.94,0.2,14791.95,9882.3,Net Banking,Returned
ORD00862,2025-01-30,Neha,Electronics,North,Store,6,296.39,0.15,1511.59,980.37,UPI,Returned
ORD00863,2025-07-01,Rahul,Accessories,North,Store,1,2668.24,0.15,2268.0,1381.81,Credit Card,Pending
ORD00864,2025-12-03,Neha,Accessories,South,Mobile App,5,5768.47,0.15,24516.0,16236.77,Cash,Completed
ORD00865,2025-08-13,Aarav,Office Supplies,,Online,8,4171.58,0.1,30035.38,23251.21,UPI,Cancelled
ORD00866,2025-01-21,Rahul,Furniture,West,Mobile App,3,9954.47,0.1,26877.07,22047.24,Cash,Completed
ORD00867,2025-08-04,Rohan,Home Appliances,West,Online,8,13820.57,0.05,105036.33,68007.48,Credit Card,Completed
ORD00868,2025-01-11,Sneha,Electronics,East,Store,3,4015.22,0.2,9636.53,5339.55,Net Banking,Completed
ORD00869,2025-08-11,Rohan,Furniture,South,Mobile App,8,7343.25,0.15,49934.1,28701.35,Net Banking,Pending
ORD00870,2025-05-08,Sneha,Accessories,South,Store,5,19203.18,0.1,86414.31,73303.28,Credit Card,Pending
ORD00871,2025-04-07,Vikram,Furniture,South,Store,3,5850.2,0.05,16673.07,11177.38,Credit Card,Pending
ORD00872,2025-02-16,Sneha,Furniture,East,Store,1,9601.76,0.2,7681.41,4930.96,Debit Card,Completed
ORD00873,2025-09-19,Neha,Office Supplies,East,Mobile App,7,16150.25,0.1,101746.57,59319.93,Debit Card,Pending
ORD00874,2025-06-13,Neha,Furniture,East,Store,1,4666.53,0.0,4666.53,2639.57,Cash,PENDING
ORD00875,2025-08-09,Vikram,Electronics,North,Mobile App,3,6418.74,0.15,16367.79,10787.59,Credit Card,Pending
ORD00876,2025-06-19,Neha,Furniture,East,Online,6,18571.11,0.1,100283.99,77507.45,Net Banking,Returned
ORD00877,2025-02-14,Sneha,Furniture,West,Online,2,3392.56,0.2,5428.1,3181.44,Credit Card,Cancelled
ORD00878,2025-06-04,Rahul,Electronics,South,Online,8,24742.67,0.05,188044.29,133524.09,Debit Card,Cancelled
ORD00879,2025-10-14,Priya,Accessories,North,Store,6,22388.59,0.15,114181.81,84375.72,Debit Card,Completed
ORD00880,2025-03-27,Aarav,Furniture,West,Store,5,17463.15,0.05,82949.96,52830.57,Net Banking,Completed
ORD00881,2025-03-26,Rohan,Accessories,East,Online,8,18805.59,0.15,127878.01,91912.27,UPI,Completed
ORD00882,2025-03-23,Ananya,Home Appliances,East,Store,4,14864.0,0.0,59456.0,48382.11,UPI,Cancelled
ORD00883,2025-12-29,Sneha,Office Supplies,North,Mobile App,5,13870.95,0.05,65887.01,40664.07,UPI,Cancelled
ORD00884,2025-03-10,Sneha,Furniture,North,Online,5,21853.56,0.0,109267.8,81155.81,Cash,Cancelled
ORD00885,2025-06-16,Rahul,Accessories,East,Store,2,23668.73,0.2,37869.97,23828.22,Credit Card,Completed
ORD00886,2025-07-02,Aarav,Home Appliances,North,Mobile App,4,18302.35,0.1,65888.46,39732.1,Debit Card,Cancelled
ORD00887,2025-11-17,Sneha,Home Appliances,West,Online,4,20448.65,0.05,77704.87,50296.72,Debit Card,Pending
ORD00888,2025-08-11,Rahul,Accessories,South,Online,6,3836.1,0.15,19564.11,11310.16,UPI,Returned
ORD00889,2025-04-03,Rohan,Home Appliances,South,Online,5,673.03,0.05,3196.89,2607.31,UPI,Completed
ORD00890,2025-08-07,Rahul,Electronics,North,Store,4,11457.35,0.15,38954.99,22596.63,Debit Card,Completed
ORD00891,2025-02-26,Priya,Office Supplies,South,Mobile App,1,19121.63,0.0,19121.63,11275.14,Net Banking,Completed
ORD00892,2025-01-05,Priya,Furniture,South,Store,2,13627.9,0.1,24530.22,19766.85,Net Banking,Returned
ORD00893,2025-03-25,Vikram,Home Appliances,North,Online,5,8394.14,0.05,39872.16,24846.04,Credit Card,Completed
ORD00894,2025-10-06,Sneha,Electronics,South,Store,5,2698.77,0.15,11469.77,6796.42,Debit Card,Pending
ORD00895,2025-06-30,Priya,Accessories,South,Online,5,5763.23,0.15,24493.73,18517.99,UPI,Completed
ORD00896,2025-05-25,Priya,Electronics,South,Online,6,2045.81,0.1,11047.37,6468.29,Debit Card,Cancelled
ORD00897,2025-11-04,Vikram,Home Appliances,East,Store,3,17033.92,0.05,48546.67,39708.03,Credit Card,Cancelled
ORD00898,2025-09-13,Rahul,Furniture,East,Online,6,23332.11,0.0,139992.66,110126.18,Debit Card,Returned
ORD00899,2025-09-02,Vikram,Furniture,North,Store,2,2962.13,0.15,5035.62,4219.22,UPI,Pending
ORD00900,2025-07-17,Rohan,Home Appliances,East,Online,6,8085.0,0.15,41233.5,28631.99,UPI,Returned
ORD00901,2025-08-03,Sneha,Accessories,north,Mobile App,8,13537.87,0.15,92057.52,65337.12,Debit Card,Pending
ORD00902,2025-12-26,Aarav,Office Supplies,West,Online,2,5994.55,0.0,11989.1,7325.15,Credit Card,Completed
ORD00903,2025-06-28,Rahul,Home Appliances,West,Online,6,21241.47,0.05,121076.38,77296.27,UPI,Pending
ORD00904,2025-01-29,Aarav,Accessories,East,Online,3,3063.31,0.05,8730.43,5790.35,Credit Card,Completed
ORD00905,2025-09-02,Sneha,Electronics,North,Mobile App,3,900.12,0.1,2430.32,1439.68,Debit Card,Pending
ORD00906,2025-04-04,Vikram,Accessories,West,Mobile App,8,18627.41,0.2,119215.42,90552.36,Cash,Returned
ORD00907,2025-11-27,Aarav,Home Appliances,South,Mobile App,1,7276.21,0.05,6912.4,3926.24,UPI,Completed
ORD00908,2025-07-22,Vikram,Home Appliances,East,Mobile App,7,17045.6,0.15,101421.32,72642.69,UPI,Returned
ORD00909,2025-03-22,Rahul,Furniture,West,Mobile App,5,24332.09,0.2,97328.36,64554.79,Credit Card,Pending
ORD00910,2025-07-20,Priya,Accessories,West,Store,3,20589.25,0.2,49414.2,36147.72,Debit Card,Returned
ORD00911,2025-03-26,Priya,Electronics,North,Store,1,20112.98,0.15,17096.03,10401.55,Net Banking,Cancelled
ORD00912,2025-01-15,Sneha,Home Appliances,North,Store,4,7162.84,0.2,22921.09,13338.68,UPI,Pending
ORD00913,2025-11-23,Aarav,Home Appliances,West,Online,1,6122.33,0.0,6122.33,5161.12,Credit Card,Cancelled
ORD00914,2025-02-17,Rohan,Home Appliances,South,Store,5,360.7,0.1,1623.15,1258.76,Debit Card,Cancelled
ORD00915,2025-03-08,Rahul,Electronics,West,Store,2,8383.26,0.2,13413.22,7783.7,Net Banking,Completed
ORD00916,2025-05-29,Priya,Furniture,South,Mobile App,3,3915.71,0.15,9985.06,5727.69,UPI,Pending
ORD00917,2025-09-14,Neha,Home Appliances,West,Online,6,11269.88,0.05,64238.32,41864.51,Debit Card,Pending
ORD00918,2025-04-17,Ananya,Electronics,North,Online,2,23956.69,0.2,38330.7,28300.97,Cash,Completed
ORD00919,2025-09-13,Rahul,Electronics,East,Mobile App,2,11451.98,0.05,21758.76,18064.49,Cash,Cancelled
ORD00920,2025-02-15,Ananya,Office Supplies,West,Mobile App,2,4602.78,0.15,7824.73,4909.1,UPI,Completed
ORD00921,2025-10-19,Rahul,Accessories,East,Mobile App,8,1133.88,0.1,8163.94,5472.14,Net Banking,Cancelled
ORD00922,2025-07-11,Aarav,Home Appliances,North,Mobile App,2,17102.69,0.2,27364.3,18745.3,UPI,Completed
ORD00923,2025-03-21,Priya,Furniture,West,Store,2,7372.92,0.05,14008.55,10100.73,Credit Card,Cancelled
ORD00924,2025-08-27,Rahul,Electronics,West,Store,8,16115.74,0.15,109587.03,63860.28,UPI,Returned
ORD00925,2025-06-18,Ananya,Electronics,East,Store,2,8034.53,0.2,12855.25,8945.82,Credit Card,Pending
